,SK_ID_CURR,TARGET,C_CNT_CHILDREN,C_AMT_INCOME_TOTAL,C_AMT_CREDIT,C_AMT_ANNUITY,C_AMT_GOODS_PRICE,C_OWN_CAR_AGE,C_TOTALAREA_MODE,D_OCCUPATION_TYPE,D_NAME_CONTRACT_TYPE,D_CODE_GENDER,D_FLAG_OWN_CAR,D_FLAG_OWN_REALTY,D_NAME_INCOME_TYPE,D_NAME_EDUCATION_TYPE,D_NAME_FAMILY_STATUS,D_NAME_HOUSING_TYPE,D_FLAG_PHONE,D_WEEKDAY_APPR_PROCESS_START,D_NAME_TYPE_SUITE,D_HOUSETYPE_MODE,D_WALLSMATERIAL_MODE
50,143086,0,1,180000.0,422235.0,23035.5,364500.0,,,データ,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
51,444720,0,0,157500.0,254700.0,24066.0,225000.0,12.0,0.0441,,データ,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,MONDAY,データ,block of flats,Panel
52,315377,0,0,135000.0,248877.0,13630.5,189000.0,,0.0066,Security staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,FRIDAY,Family,block of flats,"Stone, brick"
53,211449,0,0,315000.0,180000.0,9000.0,180000.0,18.0,0.1683,Drivers,Revolving loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,TUESDAY,データ,block of flats,Panel
54,330853,0,0,180000.0,381528.0,23472.0,315000.0,1.0,,Drivers,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,データ,WEDNESDAY,Unaccompanied,,
55,113409,0,1,225000.0,1928304.0,71590.5,1800000.0,,0.0708,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,SUNDAY,Family,block of flats,Panel
56,106910,0,0,175500.0,871335.0,38511.0,715500.0,,0.002,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
57,188667,0,0,139500.0,254700.0,17149.5,225000.0,,0.0397,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Separated,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
58,199504,0,0,225000.0,585000.0,29250.0,585000.0,,0.104,Core staff,Revolving loans,F,N,Y,Working,Higher education,Married,House / apartment,0,SATURDAY,Family,specific housing,Panel
59,244329,0,0,135000.0,755190.0,30078.0,675000.0,,0.0326,Realty agents,Cash loans,F,データ,N,Working,Secondary / secondary special,Separated,Municipal apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
60,346873,1,0,90000.0,251280.0,13153.5,180000.0,64.0,,Medicine staff,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Other_B,,
61,433497,0,0,67500.0,225000.0,17775.0,225000.0,15.0,0.0475,Laborers,Cash loans,M,Y,N,Working,Lower secondary,Single / not married,House / apartment,1,MONDAY,Unaccompanied,block of flats,Panel
62,328885,0,1,180000.0,284400.0,18643.5,225000.0,2.0,,Sales staff,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Other_B,,
63,311112,0,0,360000.0,1218447.0,33637.5,954000.0,27.0,,Core staff,データ,データ,データ,N,データ,Secondary / secondary special,Single / not married,Rented apartment,0,TUESDAY,Unaccompanied,,
64,216370,0,0,112500.0,675000.0,24376.5,675000.0,,0.0875,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
65,259150,1,0,315000.0,550980.0,43659.0,450000.0,,0.0461,,Cash loans,M,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,データ,データ,Unaccompanied,block of flats,"Stone, brick"
66,438276,0,1,135000.0,948582.0,27864.0,679500.0,,0.0704,Core staff,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,With parents,1,FRIDAY,Family,block of flats,Panel
67,162533,0,1,135000.0,360000.0,18000.0,360000.0,1.0,,,Revolving loans,F,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,TUESDAY,"Spouse, partner",データ,
68,103241,0,1,103500.0,381528.0,18684.0,315000.0,,,Laborers,Cash loans,F,N,N,Working,Secondary / secondary special,Separated,House / apartment,0,THURSDAY,Family,,
69,432287,0,1,112500.0,675000.0,22437.0,675000.0,,0.525,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
70,307895,0,0,225000.0,239850.0,22423.5,225000.0,,,,Cash loans,M,データ,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,THURSDAY,Unaccompanied,,
71,327535,0,0,112500.0,225000.0,24363.0,225000.0,7.0,0.1973,Drivers,Cash loans,M,Y,Y,Working,Incomplete higher,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
72,221942,0,0,54000.0,148707.0,14485.5,139500.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,WEDNESDAY,Unaccompanied,,データ
73,268469,0,1,67500.0,225000.0,11250.0,225000.0,,0.1727,Core staff,Revolving loans,F,N,Y,Commercial associate,Higher education,Married,House / apartment,1,WEDNESDAY,Unaccompanied,block of flats,Panel
74,161788,0,0,180000.0,765000.0,22495.5,765000.0,11.0,,Laborers,Cash loans,M,Y,Y,Commercial associate,データ,Married,House / apartment,0,TUESDAY,Unaccompanied,,
75,176495,0,2,135000.0,454500.0,27936.0,454500.0,,,Sales staff,Cash loans,F,N,N,Commercial associate,データ,Married,Office apartment,0,SATURDAY,Unaccompanied,,
76,208938,1,2,180000.0,1206000.0,34690.5,1206000.0,,0.0995,Accountants,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,"Spouse, partner",block of flats,Panel
77,218120,0,0,157500.0,567000.0,30339.0,567000.0,19.0,,Cleaning staff,Cash loans,F,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
78,379868,0,0,90000.0,180000.0,9000.0,180000.0,,0.0768,Sales staff,Revolving loans,F,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,データ,TUESDAY,Unaccompanied,block of flats,Panel
79,288581,0,0,112500.0,900000.0,38263.5,900000.0,,0.4041,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,1,WEDNESDAY,Family,block of flats,データ
80,249312,0,1,135000.0,216000.0,11848.5,216000.0,,0.0013,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,,
81,145103,0,0,45000.0,180000.0,8658.0,180000.0,,0.0159,Cleaning staff,Cash loans,M,N,N,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
82,444004,0,0,180000.0,337500.0,17361.0,337500.0,,0.1541,Accountants,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,データ,Others
83,170866,0,1,184500.0,612612.0,26086.5,495000.0,2.0,0.1362,Managers,Cash loans,M,Y,Y,Working,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
84,154975,0,1,225000.0,286704.0,17455.5,247500.0,,0.0212,Drivers,Cash loans,M,N,Y,State servant,Secondary / secondary special,Married,House / apartment,0,データ,Unaccompanied,block of flats,Others
85,366863,0,1,180000.0,180000.0,9000.0,180000.0,10.0,0.5041,Drivers,データ,M,Y,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
86,443502,0,0,157500.0,183294.0,16938.0,153000.0,,0.0589,,Cash loans,F,データ,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,,
87,133757,0,0,157500.0,231813.0,10341.0,193500.0,,0.0403,Laborers,Cash loans,M,N,Y,Working,データ,データ,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Block
88,307474,0,0,67500.0,1030302.0,40860.0,832500.0,12.0,,Accountants,Cash loans,F,データ,N,Working,Higher education,Married,House / apartment,0,MONDAY,Unaccompanied,,データ
89,134251,0,0,225000.0,472500.0,46161.0,454500.0,,0.0617,Managers,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
90,381837,0,0,135000.0,540000.0,17550.0,540000.0,,,,Cash loans,F,N,Y,Working,Secondary / secondary special,Separated,House / apartment,0,TUESDAY,Unaccompanied,,
91,292678,0,0,270000.0,363190.5,38268.0,328500.0,,0.0683,Sales staff,Cash loans,F,N,Y,Commercial associate,Higher education,Separated,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
92,265285,0,0,360000.0,1350000.0,50161.5,1350000.0,,0.2059,Core staff,Cash loans,データ,N,Y,State servant,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
93,455034,0,0,121500.0,142200.0,4671.0,112500.0,,0.049,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Separated,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
94,327400,0,0,202500.0,247500.0,12375.0,247500.0,,0.0144,データ,Revolving loans,F,N,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,TUESDAY,Family,block of flats,"Stone, brick"
95,384809,0,2,135000.0,544491.0,21226.5,454500.0,,,Cooking staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,TUESDAY,Unaccompanied,,
96,193540,0,0,67500.0,193572.0,18985.5,171000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,WEDNESDAY,Unaccompanied,,
97,320597,0,1,99000.0,327024.0,18904.5,270000.0,9.0,0.2234,Accountants,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,MONDAY,Unaccompanied,データ,Panel
98,272092,0,0,112500.0,270000.0,13500.0,270000.0,,,,Revolving loans,F,データ,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Family,,
99,303636,0,0,157500.0,755190.0,32125.5,675000.0,,,Cooking staff,データ,F,N,Y,State servant,Secondary / secondary special,Married,House / apartment,1,TUESDAY,Unaccompanied,,
100,106305,0,2,225000.0,814041.0,23931.0,679500.0,,0.0571,Drivers,Cash loans,M,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
101,105526,0,0,229500.0,814041.0,23800.5,679500.0,,0.0405,Managers,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,データ,House / apartment,1,SUNDAY,Unaccompanied,block of flats,データ
102,347906,0,0,135000.0,755190.0,36459.0,675000.0,,0.0518,データ,Cash loans,データ,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Others
103,189900,0,0,112500.0,1493086.5,52029.0,1363500.0,,0.0,Managers,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,1,TUESDAY,Unaccompanied,block of flats,
104,425981,0,0,135000.0,630000.0,30307.5,630000.0,,0.0218,,Cash loans,F,N,Y,Pensioner,データ,Widow,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
105,400846,0,0,360000.0,675000.0,35082.0,675000.0,2.0,0.2432,Managers,Cash loans,M,Y,Y,Commercial associate,Higher education,Single / not married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,データ
106,180250,0,0,67500.0,573408.0,17514.0,495000.0,,0.1368,,Cash loans,F,データ,N,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,SATURDAY,Family,block of flats,Panel
107,350000,0,1,90000.0,450000.0,21649.5,450000.0,11.0,,High skill tech staff,Cash loans,F,Y,N,Working,データ,Married,House / apartment,0,データ,Unaccompanied,,
108,313156,0,0,117000.0,408780.0,20011.5,337500.0,64.0,0.072,Sales staff,Cash loans,F,Y,Y,Commercial associate,Incomplete higher,Married,House / apartment,0,MONDAY,"Spouse, partner",block of flats,Panel
109,135234,0,0,247500.0,301500.0,13122.0,301500.0,0.0,0.493,Managers,Cash loans,F,Y,N,データ,データ,Married,With parents,0,THURSDAY,"Spouse, partner",block of flats,Panel
110,158675,0,2,225000.0,710640.0,80370.0,675000.0,,0.1107,Managers,Cash loans,F,N,N,Commercial associate,Higher education,Single / not married,House / apartment,1,THURSDAY,データ,block of flats,"Stone, brick"
111,365349,0,0,184500.0,199152.0,10296.0,135000.0,,,Cleaning staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
112,132701,0,1,180000.0,590337.0,26131.5,477000.0,,,Medicine staff,Cash loans,F,N,N,State servant,Secondary / secondary special,Married,House / apartment,0,THURSDAY,データ,,
113,276253,0,0,67500.0,101880.0,10971.0,90000.0,,,Accountants,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,Office apartment,0,THURSDAY,Unaccompanied,,
114,424754,0,0,382500.0,675000.0,49248.0,675000.0,26.0,,,Cash loans,データ,データ,Y,Working,Incomplete higher,Married,House / apartment,0,TUESDAY,Unaccompanied,,
115,162606,0,0,67500.0,518562.0,20695.5,463500.0,18.0,,データ,Cash loans,M,Y,Y,State servant,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
116,450309,0,0,202500.0,573408.0,25389.0,495000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,データ,
117,191646,0,0,360000.0,2013840.0,55377.0,1800000.0,,0.1709,Managers,Cash loans,F,N,N,Commercial associate,Higher education,Married,データ,1,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
118,124106,0,0,166500.0,971280.0,54364.5,900000.0,5.0,0.1062,Accountants,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,SUNDAY,Unaccompanied,block of flats,Panel
119,253615,0,2,67500.0,195543.0,14359.5,148500.0,,0.1364,Laborers,Cash loans,M,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,Panel
120,398055,0,0,157500.0,746280.0,59094.0,675000.0,9.0,0.0976,Managers,Cash loans,データ,Y,Y,Working,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
121,378903,1,0,171000.0,225000.0,13765.5,225000.0,,0.0556,,Cash loans,F,N,N,Commercial associate,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Family,block of flats,Panel
122,420182,0,0,135000.0,117000.0,12118.5,117000.0,2.0,0.0062,Core staff,Cash loans,F,Y,N,State servant,Higher education,Single / not married,Rented apartment,0,SATURDAY,Unaccompanied,block of flats,Wooden
123,229515,0,1,180000.0,119448.0,6799.5,94500.0,,0.0559,Medicine staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
124,186677,0,0,117000.0,360000.0,18000.0,360000.0,4.0,0.0443,Security staff,Revolving loans,M,Y,N,Working,Secondary / secondary special,Married,Municipal apartment,0,WEDNESDAY,Family,block of flats,Panel
125,260502,0,0,67500.0,601470.0,25614.0,450000.0,,,Cooking staff,Cash loans,F,N,N,データ,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
126,394607,0,1,157500.0,1078200.0,34911.0,900000.0,7.0,0.0618,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
127,150732,0,0,81000.0,202500.0,10125.0,202500.0,,,Sales staff,Revolving loans,F,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,TUESDAY,Unaccompanied,,
128,231234,0,1,225000.0,1535553.0,40635.0,1372500.0,12.0,,Drivers,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,データ,0,WEDNESDAY,Unaccompanied,,
129,280796,0,1,180000.0,1255680.0,41629.5,1125000.0,,,,Cash loans,F,N,N,Working,Secondary / secondary special,Married,With parents,データ,WEDNESDAY,Unaccompanied,,
130,356419,0,0,67500.0,90000.0,9351.0,90000.0,8.0,0.0138,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Wooden
131,247120,1,1,135000.0,592560.0,16627.5,450000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,1,THURSDAY,Unaccompanied,,
132,113681,0,0,67500.0,808650.0,21460.5,675000.0,9.0,,Security staff,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
133,179463,0,1,67500.0,225000.0,11250.0,225000.0,0.0,0.2414,Laborers,Revolving loans,F,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
134,227735,0,0,202500.0,747000.0,29754.0,747000.0,,0.1799,Cleaning staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,データ,MONDAY,Other_B,block of flats,Panel
135,441299,0,0,157500.0,472500.0,18868.5,472500.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,WEDNESDAY,Unaccompanied,,
136,414921,0,0,405000.0,314100.0,17037.0,225000.0,,0.039,Laborers,データ,M,N,N,Commercial associate,Secondary / secondary special,Married,Office apartment,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
137,257052,0,0,54000.0,240660.0,8775.0,157500.0,,0.0691,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
138,237742,1,0,382500.0,521280.0,35392.5,450000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,,データ
139,246984,0,0,157500.0,247500.0,12375.0,247500.0,10.0,,,Revolving loans,F,Y,Y,Pensioner,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,,
140,181404,0,1,180000.0,315000.0,15448.5,315000.0,15.0,0.0702,,Cash loans,F,Y,N,Working,Higher education,Single / not married,データ,データ,FRIDAY,Unaccompanied,block of flats,Block
141,146134,0,2,247500.0,180000.0,9000.0,180000.0,10.0,,,Revolving loans,M,Y,データ,Working,Secondary / secondary special,Married,Rented apartment,0,TUESDAY,Unaccompanied,,
142,284794,0,0,202500.0,1006920.0,51543.0,900000.0,18.0,,Laborers,Cash loans,M,Y,N,Commercial associate,Higher education,Married,Co-op apartment,0,THURSDAY,Unaccompanied,,
143,298017,0,0,90000.0,345510.0,17770.5,247500.0,,0.0621,Laborers,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
144,159148,0,2,202500.0,270000.0,13500.0,270000.0,9.0,0.2392,,Revolving loans,M,Y,Y,Commercial associate,Higher education,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
145,131252,0,0,450000.0,1350000.0,37255.5,1350000.0,3.0,0.0852,Managers,Cash loans,M,Y,N,Commercial associate,Incomplete higher,Married,House / apartment,1,MONDAY,Unaccompanied,block of flats,Panel
146,161556,0,0,306000.0,447768.0,30051.0,405000.0,64.0,0.3561,,Cash loans,M,Y,Y,データ,Secondary / secondary special,Single / not married,House / apartment,0,THURSDAY,Unaccompanied,データ,"Stone, brick"
147,361010,0,1,180000.0,1293502.5,35568.0,1129500.0,,,データ,Cash loans,F,N,N,データ,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
148,286804,0,0,81000.0,247275.0,19548.0,225000.0,,,Security staff,Cash loans,M,N,Y,Working,Incomplete higher,データ,House / apartment,0,FRIDAY,Unaccompanied,,
149,321685,0,0,225000.0,1575000.0,43443.0,1575000.0,20.0,0.0274,Laborers,Cash loans,M,Y,Y,Working,データ,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
150,368796,0,0,112500.0,237384.0,19161.0,216000.0,,0.0083,Medicine staff,データ,F,データ,Y,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,FRIDAY,Unaccompanied,block of flats,
151,428594,0,0,157500.0,1350000.0,88600.5,1350000.0,,0.0071,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,1,MONDAY,Unaccompanied,block of flats,Block
152,266607,0,1,135000.0,625536.0,22468.5,540000.0,20.0,,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,1,WEDNESDAY,Unaccompanied,,
153,370226,0,0,135000.0,900000.0,23742.0,900000.0,,,,Cash loans,F,N,N,Working,Higher education,Single / not married,House / apartment,1,TUESDAY,Unaccompanied,,
154,241452,0,0,166500.0,900000.0,26446.5,900000.0,,,High skill tech staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Civil marriage,Rented apartment,0,THURSDAY,Unaccompanied,,
155,243974,0,2,310500.0,545040.0,36553.5,450000.0,6.0,,Accountants,Cash loans,F,Y,Y,Commercial associate,Higher education,Married,House / apartment,1,データ,Unaccompanied,,
156,172467,0,0,202500.0,315000.0,18211.5,315000.0,6.0,0.0062,Sales staff,Cash loans,F,Y,Y,Commercial associate,Higher education,Single / not married,House / apartment,1,SATURDAY,Other_B,block of flats,
157,245245,0,0,90000.0,545040.0,20677.5,450000.0,,0.2409,,Cash loans,F,N,Y,Pensioner,Higher education,Single / not married,Municipal apartment,1,SATURDAY,Unaccompanied,block of flats,Panel
158,447901,0,0,157500.0,360000.0,28440.0,360000.0,,0.0737,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
159,342572,1,0,81000.0,450000.0,21109.5,450000.0,,,Drivers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SUNDAY,Unaccompanied,,
160,300131,0,0,270000.0,752742.0,44140.5,697500.0,,0.2543,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,データ,Unaccompanied,データ,"Stone, brick"
161,150156,0,0,135000.0,256500.0,14449.5,256500.0,,0.0534,Managers,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,1,TUESDAY,"Spouse, partner",block of flats,"Stone, brick"
162,388405,0,0,157500.0,819432.0,24088.5,684000.0,,,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,データ,Unaccompanied,,
163,244831,0,0,99000.0,163008.0,18522.0,144000.0,,0.1048,Sales staff,Cash loans,F,N,N,Working,Secondary / secondary special,データ,House / apartment,0,THURSDAY,Unaccompanied,,
164,455269,0,0,157500.0,521280.0,22216.5,450000.0,,,,Cash loans,F,N,データ,Working,Secondary / secondary special,Married,House / apartment,0,データ,Unaccompanied,,
165,264054,0,0,117000.0,284400.0,19134.0,225000.0,,0.0675,Private service staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,Co-op apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
166,418362,0,0,135000.0,439740.0,18630.0,315000.0,,,Waiters/barmen staff,Cash loans,F,N,N,Working,Secondary / secondary special,Separated,House / apartment,0,TUESDAY,Unaccompanied,,
167,298840,0,0,225000.0,1078200.0,34911.0,900000.0,22.0,0.0187,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,1,SATURDAY,Unaccompanied,データ,"Stone, brick"
168,249134,0,0,157500.0,760225.5,32337.0,679500.0,,,,Cash loans,F,N,Y,Pensioner,Higher education,Married,House / apartment,1,SATURDAY,Unaccompanied,,
169,175301,0,2,315000.0,254700.0,20250.0,225000.0,15.0,,Accountants,Cash loans,データ,Y,Y,Working,Higher education,Married,House / apartment,0,MONDAY,Unaccompanied,,
170,452587,0,0,180000.0,180000.0,9000.0,180000.0,12.0,0.0556,Drivers,Revolving loans,M,Y,N,Working,Lower secondary,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
171,217017,0,3,45000.0,545040.0,25537.5,450000.0,,,Core staff,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,1,MONDAY,Unaccompanied,,
172,127166,0,0,270000.0,728460.0,41818.5,675000.0,,0.0379,,Cash loans,データ,N,Y,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,TUESDAY,Unaccompanied,specific housing,Panel
173,418769,0,0,292500.0,1024740.0,52321.5,900000.0,6.0,0.0473,,Cash loans,M,データ,Y,State servant,Higher education,Married,House / apartment,0,データ,Unaccompanied,block of flats,Panel
174,330494,0,0,270000.0,2085120.0,72607.5,1800000.0,7.0,0.1868,Managers,Cash loans,M,Y,N,Commercial associate,Higher education,Married,House / apartment,1,FRIDAY,Unaccompanied,block of flats,Panel
175,351872,0,0,360000.0,363190.5,24268.5,328500.0,14.0,,,Cash loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,Rented apartment,1,SUNDAY,Unaccompanied,,
176,302964,0,0,72000.0,192528.0,7384.5,126000.0,,0.1219,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
177,445641,0,0,180000.0,1125000.0,59931.0,1125000.0,,0.3511,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Block
178,165436,0,1,283500.0,360000.0,37930.5,360000.0,4.0,0.0684,Cooking staff,Cash loans,F,Y,Y,Working,Secondary / secondary special,Widow,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
179,148515,0,0,72000.0,101880.0,6939.0,90000.0,8.0,0.1633,Laborers,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,Unaccompanied,block of flats,Panel
180,421670,0,0,180000.0,508495.5,23562.0,454500.0,3.0,0.0672,Laborers,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,1,SATURDAY,Unaccompanied,block of flats,Panel
181,381213,0,2,202500.0,270000.0,18171.0,270000.0,,,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
182,164616,0,2,225000.0,1174005.0,81837.0,1125000.0,0.0,0.0696,Accountants,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Panel
183,204267,0,3,270000.0,1258650.0,53325.0,1125000.0,4.0,,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Unaccompanied,,データ
184,331780,0,0,157500.0,545040.0,26640.0,450000.0,,0.0173,Sales staff,Cash loans,F,データ,Y,Commercial associate,Higher education,Civil marriage,House / apartment,1,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
185,101171,0,0,112500.0,508495.5,21541.5,454500.0,,,Sales staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Unaccompanied,,データ
186,274037,0,2,67500.0,283419.0,15952.5,234000.0,,0.0529,Sales staff,データ,F,N,Y,Working,データ,Married,House / apartment,データ,TUESDAY,Unaccompanied,block of flats,Panel
187,399686,1,2,135000.0,598401.0,23314.5,499500.0,12.0,,Security staff,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
